CODICE REGIONE,REGIONE,PROVINCIA,CODICE AZIENDA,CODICE STRUTTURA,TIPO ASSISTENZA EROGATA,DESCRIZIONE TIPO ASSISTENZA EROGATA,DENOMINAZIONE STRUTTURA,PARTITA IVA,INDIRIZZO,DENOMINAZIONE COMUNE,CODICE COMUNE ISTAT,CAP,E-MAIL,SITO WEB,TELEFONO,NUMERO FAX,TIPO STRUTTURA,TIPO STRUTTURA DI RICOVERO,CODICE STRUTTURA DI RICOVERO,DENOMINAZIONE STRUTTURA DI RICOVERO,TIPO RAPPORTO CON IL S.S.N.,PRESENZA APPARECCHIATURE,ANNO APERTURA,ANNO CHIUSURA,DATA AGGIORNAMENTO
190,Sicilia,Agrigento,201,411300,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE DR. VELLA GERO S.R.L.,02134190848,"VIA GRAN PRIORATO, N. 3",Naro,084026,92028,laboratorio.vella@pec.it,-,0922959143,0922959143,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,411400,S01,ATTIVITA' CLINICA,CENTRO POLIAMBULATORIALE CAF S.R.L.,02197570845,VIA CANGIAMILA N. 855,Palma di Montechiaro,084027,92020,salvatorecastellino@alice.it,-,0922969604,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/09
190,Sicilia,Agrigento,201,411600,S03,ATTIVITA' DI LABORATORIO,ANALISI CLINICHE DOTT.SSA PACE LETIZIA & C. S.A.S.,02439820842,CORSO ODIERNA N. 699,Palma di Montechiaro,084027,92020,laboratoriopace@libero.it,-,0922968839,0922968839,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/09
190,Sicilia,Agrigento,201,411700,S01,ATTIVITA' CLINICA,CENTRO MEDICO DI FISIOKINESITERAPIA ESCULAPIO S.R.L. UNIPERSONALE,02174400842,PIAZZA REGINA MARGHERITA N.11,Palma di Montechiaro,084027,92020,centro.esculapio@libero.it,-,0922961263,0922961263,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/09
190,Sicilia,Agrigento,201,411800,S01,ATTIVITA' CLINICA,AMBULATORIO DI CARDIOLOGIA DEL DOTT. ALFONSO SCIARRATTA S.A.S.,02738020847,VIA FIORENTINO N. 47,Palma di Montechiaro,084027,92020,alfonsosciarratta@virgilio.it,-,0922961153,0922961153,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/09
190,Sicilia,Agrigento,201,411900,S01,ATTIVITA' CLINICA,DR. SCICHILONE SANDRO,01670190840,VIA NINO BIXIO N. 56,Palma di Montechiaro,084027,92020,scisandro@yahoo.it,-,0922963631,0922963631,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/09
190,Sicilia,Agrigento,201,412000,S01,ATTIVITA' CLINICA,DR. SFERRAZZA DOMENICO,00666460845,VIA TANNORELLA N.6,Palma di Montechiaro,084027,92020,sferdom@virgilio.it,-,3200696290,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/09
190,Sicilia,Agrigento,201,412100,S03,ATTIVITA' DI LABORATORIO,LAB. AN. CHIMICO CLINICHE 'CHECK UP' DI MARIA SORTINO & C S.N.C.,02216620845,CORSO ODIERNA N. 445,Palma di Montechiaro,084027,92020,checkup.sortino@libero.it,-,0922963725,0922963725,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/09
190,Sicilia,Agrigento,201,412200,S01,ATTIVITA' CLINICA,DIAGNOSTICA CARDIOVASCOLARE DOTT. BOSCHETTI & C. S.A.S.,02394470849,VIA DELLO SPORT N. 2/E,Porto Empedocle,084028,92014,b.boschetti@alice.it,-,0922633007,092233114,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,412300,S03,ATTIVITA' DI LABORATORIO,CENTRO MEDICO DIAGNOSTICO EMPEDOCLE S.R.L.,00322900846,VIA XXIV MAGGIO N. 3,Porto Empedocle,084028,92014,giuseppetagliari@alice.it,-,0922637562,0922634557,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,412400,S01,ATTIVITA' CLINICA,STUDIO O.R.L. DI LOMBARDO GIUSEPPE & C. S.A.S.,02439470846,VIA GARIBALDI N. 207/211,Porto Empedocle,084028,92014,giulombardo@alice.it,-,0922635999,0922635999,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,412500,S03,ATTIVITA' DI LABORATORIO,ANAL.CLINICHE DOTT. PAOLA MALATO S.R.L.,02450020843,SALITA CHIESA N. 20,Porto Empedocle,084028,92014,analisimalato@virgilio.it,-,0922637584,0922637584,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,412700,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DI ZICARI GIUSEPPE S.N.C.,02222350841,"VIA DELLO SPORT, N. 2/E",Porto Empedocle,084028,92014,zicagv@libero.it,-,0922632738,0922632738,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,412800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO RADIOLOGICO BOSCO S.R.L.,02634800847,VIA FILIPPO VILLA N. 1,Racalmuto,084029,92020,rxbosco@gmail.com,-,0922948082,0922948082,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/18
190,Sicilia,Agrigento,201,412900,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE D.SSA MARSALA ASSUNTA S.A.S.,02546000841,"VIA ANNARATONE, N. 4",Racalmuto,084029,92020,assunta.marsala@live.it,-,0922948081,0922942419,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413000,S03,ATTIVITA' DI LABORATORIO,LAB.ANALISI DOTT.SSA PEDALINO VINCENZA & C. S.A.S.,02257860847,"VIA GIUSTI, N. 36",Racalmuto,084029,92020,gaetano.geraci@tin.it,-,0922942450,0922942450,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/18
190,Sicilia,Agrigento,201,413100,S01,ATTIVITA' CLINICA,STUDIO MEDICO CARDELLA DOMENICO & C. S.A.S.,02441100845,"VIA F/1 ,2",Raffadali,084030,92015,cardella.domenico@virgilio.it,-,0922471252,0922473231,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413200,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI SALUS S.R.L.,00324170844,VIA MAGGIORE CRAPANZANO N. 26,Raffadali,084030,92015,laboratoriosalus@gmail.com,-,092239409,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413300,S01,ATTIVITA' CLINICA,CENTRO VOJTA S.R.L.,01686330844,C/DA BUAGIMI S.S.118,Raffadali,084030,92015,centrovojtasrl@alice.it,-,0922471880,0922471880,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413400,S01,ATTIVITA' CLINICA,STUDIO ODONTOSTOMATOLOGICO S.A.S. DEL DOTT. SALVATORE IMBORDINO & C.,02607260847,PIAZZETTA CESARE SESSA N. 4,Raffadali,084030,92015,salvatoreimbordino@virgilio.it,-,092239977,092239977,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413500,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE E BIOLOGICHE DOTT.SSE RANDISI FILOMENA E CACIOPPO MARIA S.R.L.,02156880847,VIA PORTA AGRIGENTO N. 129,Raffadali,084030,92015,maria.gacioppo@libero.it,-,0922472383,0922472383,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413600,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO VECCHIO ANTONIO ORALSAN S.A.S.,02601940840,VIA ROMA N. 89,Raffadali,084030,92015,drvecchio@tekadental.it,-,0922471493,0922471493,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,413700,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI CLINICHE GUCCIONE S.R.L.,02468590845,VIA FRANCIA N. 4,Canicattì,084011,92024,guccionelab@libero.it,-,0922854931,0922854931,AMBULATORIO E LABORATORIO,0,0,-,2,S,1977,0,2018/01/02
190,Sicilia,Agrigento,201,413800,S01,ATTIVITA' CLINICA,AMBULATORIO DERMATOLOGIA DR. LENTINI ANGELO,01370050849,"CORSO G. GARIBALDI, N. 237",Ravanusa,084031,92029,a.lentini1@virgilio.it,-,0922876213,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/18
190,Sicilia,Agrigento,201,413900,S03,ATTIVITA' DI LABORATORIO,POLIMEDICA S.R.L.,02277690844,"VIA LINCOLN, N. 74",Ravanusa,084031,92029,polimedica@teletu.it,-,0922880989,0922880989,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,414000,S03,ATTIVITA' DI LABORATORIO,LAB.AN.CLIN.NOTO SANTA & C. S.N.C.,00587250846,"VIA MATTEOTTI , N. 16",Ravanusa,084031,92029,pompeociotta@alice.it,-,0922857711,0922857711,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/18
190,Sicilia,Agrigento,201,414100,S03,ATTIVITA' DI LABORATORIO,LAB.ANAL.CLINICHE DOTT. MARIO VELLA S.A.S.,02208520847,"CORSO GARIBALDI, 234",Ravanusa,084031,92029,vellama@tin.it,-,0922876642,0922876642,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/18
190,Sicilia,Agrigento,201,414300,S01,ATTIVITA' CLINICA,DENTAL CENTER S.A.S. DI CELAURO LORENZO,02393680844,VIA ARNO N. 6,Realmonte,084032,92010,lorenzocelauro@libero.it,-,09221802605,09221802605,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,414400,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE SAIEVA DELLA DOTT. SSA IMPIDUGLIA VALENTINA S.A.S.,02262620848,VIA AUTONOMIA SICILIANA,Realmonte,084032,92010,savanna.1975@libero.it,-,0922814290,0922814290,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,414500,S03,ATTIVITA' DI LABORATORIO,LAB. ANAL. CLINICHE BIOL. DEL DOTT. SEBASTIANO ARMENIO S.N.C.,02098690841,"CORSO UMBERTO, N. 82",Ribera,084033,92016,labanalisiarmenio@libero.it,-,092562966,092562966,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,414600,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DR. EMANUELE DALLI CARDILLO & C. S.A.S.,02282390844,"VIA CHIARENZA, N. 20",Ribera,084033,92016,e.dallicardillo@pec.it,-,092562853,092562853,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,415000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,S.A.R. STUDIO ASSOCIATO RADIOLOGICO D.RI SAMARITANO DE FILIPPI,00683270847,"VIA GUASTELLA , 11",Ribera,084033,92016,s.a.r.samaritanodefilippi@gmail.com,-,092561658,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,415200,S01,ATTIVITA' CLINICA,DOTT. TAMBURELLO CALOGERO,01443590847,"VIA GARIBALDI, N, 2/F",Ribera,084033,92016,calogerotamburello@virgilio.it,-,0925546005,0925546005,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,415300,S03,ATTIVITA' DI LABORATORIO,CENTRO BIOS S.R.L.,02091300844,VIA GARIBALDI N. 2/I,Ribera,084033,92016,centrobiossrl@tiscali.it,-,092562897,092562897,AMBULATORIO E LABORATORIO,0,0,-,2,S,2012,0,2018/01/02
190,Sicilia,Agrigento,201,415500,S03,ATTIVITA' DI LABORATORIO,LABORATORIO DI ANALISI SUTERA & SCIAME' S.R.L.,02399140843,"VIA S. ANTONINO, N. 1",Sambuca di Sicilia,084034,92017,laboratorio.ss@alice.it,-,0925942270,0925942270,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,2018,2019/01/18
190,Sicilia,Agrigento,201,415600,S03,ATTIVITA' DI LABORATORIO,LAB. ANALISI CL. MESSINA DI SCIME' ALDA S.A.S,00578990848,"VIA G. MATTEOTTI, 19",San Biagio Platani,084035,92020,labanalisicliniche@alice.it,-,0922910995,0922910995,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,415800,S01,ATTIVITA' CLINICA,RUNFOLA ANGELO,01779390846,VIA DEI GERANI .4,San Giovanni Gemini,084036,92020,angelorunfola51@libero.it,-,0922900507,0,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/16
190,Sicilia,Agrigento,201,415900,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE E BIOLOGICHE S.R.L.,02156870848,CORSO UMBERTO I N. 454/456,Santa Elisabetta,084037,92020,studiolalfo@libero.it,-,0922470147,0922470147,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416000,S03,ATTIVITA' DI LABORATORIO,ANALITIKON S.N.C.,00580960847,VIA MANTEGNA N. 41,Santa Margherita di Belice,084038,92018,analitikon81@gmail.com,-,092531247,092531247,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416100,S03,ATTIVITA' DI LABORATORIO,ANALISI CLINICHE DI MARIA S.N.C. DI GIULIA SCAGLIONE & C.,00613090844,VIA COLLEGIO N. 87,Cattolica Eraclea,084014,92011,giulia.scaglione@biologo.onb.it,-,0922849566,0922849566,AMBULATORIO E LABORATORIO,0,0,-,2,S,2012,0,2018/01/02
190,Sicilia,Agrigento,201,416300,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI DR PIAZZA - CIACCIO & C S.N.C.,00313180846,PIAZZA DON LUIGI STURZO N. 6,Sciacca,084041,92019,piazza.ciaccio@libero.it,-,092525274,092525274,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO MEDICINA E RADIOLOGIA S.R.L.,00605180843,VIA OVIDIO N. 14,Sciacca,084041,92019,palazzottomarcello@libero.it,-,092521427,092521427,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416600,S03,ATTIVITA' DI LABORATORIO,CENTRO POLIDIAGNOSTICO SACCENSE S.R.L.,00609670849,"VIA G.LICATA, N. 268",Sciacca,084041,92019,centropolisciacca@tiscali.it,-,092527533,092527533,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416700,S01,ATTIVITA' CLINICA,CENTRO RADIOLOGIA DIAGNOSTICA DI TAGLIAVIA DR. FRANCESCO & C. S.R.L.,00279120844,VIA VERONA N. 7,Sciacca,084041,92019,centro.radiologiasrl@gmail.com,-,092524644,092586274,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO RADIOLOGIA DIAGNOSTICA DI TAGLIAVIA DR. FRANCESCO & C. S.R.L.,00279120844,VIA VERONA N. 7,Sciacca,084041,92019,centro.radiologiasrl@gmail.com,-,092524644,092586274,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416800,S01,ATTIVITA' CLINICA,DIAVERUM ITALIA S.R.L.,02243300361,VIA EINAUDI ANGOLO VIA SEGNI SNC,Sciacca,084041,92019,diaverum@pec.it,www.diaverum.com,092526422,092526422,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,416900,S01,ATTIVITA' CLINICA,CENTRO DI ODONTOIATRIA E PROTESI DENTARIE DEL DOTT. GIUSEPPE DI MARIA S.A.S.,02632500845,VIA DELLE GARNETTE N. 12,Sciacca,084041,92019,dott.giuseppedimaria@virgilio.it,-,092528194,092528194,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,417000,S01,ATTIVITA' CLINICA,CENTRO DI ORTOPEDIA E FISIOTERAPIA DEL DR. PROF. MANGIARACINA AGOSTINO S.R.L.,02208700845,VIA MADONNA DELLA ROCCA N. 18/20,Sciacca,084041,92019,mangiaracinaagostino@gmail.com,-,092526477,092526477,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,417100,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DEL DOTT. FERRARA ANTONINO S.A.S.,02508300841,PIAZZA CARMINE N. 9,Sciacca,084041,92019,studiodentisticoferrara@gmail.com,-,092521249,092521249,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,417400,S03,ATTIVITA' DI LABORATORIO,DI NATALE GAETANO,00597690841,VIA PIETRO GERARDI N. 116,Sciacca,084041,92019,tanodinatale@alice.it,-,092526072,092526072,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,417500,S01,ATTIVITA' CLINICA,PEGASO -CENTRO DI FISIOT. ED ORTOPEDIA BASILE DI BASILE GASPARE & C. S.A.S.,02310260845,VIA FRATELLI BELLANCA N. 15,Sciacca,084041,92019,gasparebasile@alice.it,-,092521407,092521407,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,417700,S03,ATTIVITA' DI LABORATORIO,LAB. AN. CATANIA IGNAZIO & C. S.N.C.,02297540847,CORSO TOMMASO FAZELLO N. 45,Sciacca,084041,92019,info@idrolabor.it,-,092525336,092525336,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,417900,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI BIOSALUS S.N.C. DI BOLLARA GIUSEPPINA E COGNATA CATERINA,02144580848,VIA CAPPUCCINI N.145,Sciacca,084041,92019,lab.silo@libero.it,-,092526770,092526770,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418000,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE D.SSA NUZZO ANNA MARIA & C. S.N.C.,02102260847,VIA LANZA N. 31,Sciacca,084041,92019,laboratorionuzzo@gmail.com,-,092584864,092584864,AMBULATORIO E LABORATORIO,0,0,-,2,S,2011,0,2018/01/02
190,Sicilia,Agrigento,201,418200,S01,ATTIVITA' CLINICA,CENTRO DI EDUCAZIONE PSICOMOTORIA S.R.L.,02110730849,VIA MODIGLIANI N. 45,Sciacca,084041,92019,cepsciacca@pec.it,-,092524383,092524383,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,S.A.R. STUDIO ASSOCIATO RADIOLOGICO DOTT. SAMARITANO DE FILIPPI,00683270847,VIA RAVASIO N. 18,Sciacca,084041,92019,samaritanodefilippi@pec.it,-,092525305,092525305,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418400,S01,ATTIVITA' CLINICA,SAMPERISI GIUSEPPA,00682600846,VIA MAZZINI N. 16/A,Siculiana,084042,92010,samperisi.giuseppa@libero.it,-,0922817538,0922815609,AMBULATORIO E LABORATORIO,0,0,-,2,N,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418500,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE STALTERI ANTONELLA & C S.N.C.,02085420848,VIA G. SIRACUSA N. 22,Siculiana,084042,92010,antonellastalteri@alice.it,-,0922815122,0922815122,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,DR.RENDA -RISONANZA MAGNETICA - RADIOLOGIA MEDICA - S.R.L.,02136020845,VIA IMERA N. 149,Agrigento,084001,92100,studiorendasrl@gmail.com,-,092223601,0922503112,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418800,S01,ATTIVITA' CLINICA,CENTRO POLIDIAGNOSTICO S.R.L.,01702450840,"VIA CALABRIA, N. 23",Canicattì,084011,92024,cenpolis@libero.it,-,0922831450,0922730536,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO POLIDIAGNOSTICO S.R.L.,01702450840,"VIA CALABRIA, N. 23",Canicattì,084011,92024,cenpolis@libero.it,-,0922831450,0922730536,AMBULATORIO E LABORATORIO,0,0,-,2,S,1997,0,2018/01/02
190,Sicilia,Agrigento,201,418900,S01,ATTIVITA' CLINICA,CENTRO FISIOMON S.A.S.,02124730843,VIA COMANDANTE POWER N. 2,Montevago,084025,92010,centrofisiomon@tiscali.it,-,092539160,092539160,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,419000,S01,ATTIVITA' CLINICA,ERSEMA S.R.L.,02660120847,VIA VETRAI N. 7 - 9,Ribera,084033,92016,ersema.leone@libero.it,-,0925440750,0925440750,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,419100,S01,ATTIVITA' CLINICA,LUX S.R.L. - UNIPERSONALE,06053850829,VIA ANTONIO GRAMSCI N. 18/A,Sambuca di Sicilia,084034,92017,luxsrlsambuca@gmail.com,-,0925943115,0925943115,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,419200,S01,ATTIVITA' CLINICA,BIOS MEDIC S.R.L.,06121920828,VIA NUOVO CENTRO URBANO COMPARTO 56 LOTTO 10 - 11,Santa Margherita di Belice,084038,92018,biosmedic@gmail.com,www.dialisibiosmedic.it,092533447,092533447,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,S,2003,0,2018/01/02
190,Sicilia,Agrigento,201,419300,S01,ATTIVITA' CLINICA,MEDICINA FISICA E RIABILITATIVA LEONE S.R.L.,02635730845,COMPARTO 206 LOTTI 6 - 7,Santa Margherita di Belice,084038,92018,medicinafisicasrl@tiscali.it,-,092532297,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,419500,S01,ATTIVITA' CLINICA,CACIOPPO DOTT. SERGIO & C. S.A.S.,02431740840,PIAZZA VITTORIO EMANUELE N. 11,Menfi,084023,92013,st.cacioppo@alice.it,-,092571155,092571155,AMBULATORIO E LABORATORIO,0,0,-,2,S,2003,0,2018/01/02
190,Sicilia,Agrigento,201,419600,S01,ATTIVITA' CLINICA,CENTRO MEDICO DENTISTICO DI FALZONE SALVATORE & C. S.A.S.,02281010849,VIA CANNAROZZO N. 10,Licata,084021,92027,falzonetoto@libero.it,-,0922773041,0922773041,AMBULATORIO E LABORATORIO,0,0,-,2,N,2004,0,2018/01/02
190,Sicilia,Agrigento,201,419700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO POLIDIAGNOSTICO NUCERA S.R.L,01936650843,VIA PIRANDELLO N. 24,Palma di Montechiaro,084027,92020,nucera.cg@gmail.com,-,0922963232,0922963232,AMBULATORIO E LABORATORIO,0,0,-,2,S,2004,0,2018/01/09
190,Sicilia,Agrigento,201,419900,S01,ATTIVITA' CLINICA,CENTRO DIALISI S.GIOVANNI S.R.L.,03036430878,VIA GELA N. 219,Licata,084021,92027,centrodialisi1@tiscali.it,-,0922802165,0922805608,ALTRO TIPO DI STRUTTURA TERRITORIALE,0,0,-,2,S,2003,0,2018/01/02
190,Sicilia,Agrigento,201,420100,S01,ATTIVITA' CLINICA,RIZZUTO GIUSEPPA,01440180840,VIA J. PALACH N. 31/A,Casteltermini,084012,92025,pina.rizzuto@alice.it,-,3287306146,0,AMBULATORIO E LABORATORIO,0,0,-,2,N,2004,0,2018/01/02
190,Sicilia,Agrigento,201,420200,S01,ATTIVITA' CLINICA,FISIOTER S.R.L,04666070828,VIA ENNA N. 46,San Giovanni Gemini,084036,92020,fisioter.fkt@gmail.com,-,0922902926,0922902926,AMBULATORIO E LABORATORIO,0,0,-,2,S,2003,0,2018/01/16
190,Sicilia,Agrigento,201,420400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DI RADIOLOGIA MEDICA S.R.L.,02385520842,VIA M. AMARI N. 2 H,San Giovanni Gemini,084036,92020,v.piazza@cdrm.it,info@cdrm.it,0922904588,0922904588,AMBULATORIO E LABORATORIO,0,0,-,2,S,2003,0,2018/01/02
190,Sicilia,Agrigento,201,420500,S01,ATTIVITA' CLINICA,POLO FISIOKINESITERAPICO 'ALU'' S.R.L.,02240070843,VIA BARONE LOMBARDO N. 64/66,Canicattì,084011,92024,polofkt@libero.it,-,0922831180,0922831180,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,420600,S01,ATTIVITA' CLINICA,CENTRO MEDICO DI FISIOTERAPIA E RIABILITAZIONE ' SAN CALOGERO ' DI LISINICCHIA VINCENZA,02811930847,VIA VITTIME DEL TERRORISMO N. 1/B,Naro,084026,92028,fktsancalogero@virgilio.it,-,0922953413,0922821277,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,420700,S01,ATTIVITA' CLINICA,CENTRO BIOTERAPICO S.R.L.,02216150843,"VIA MARTIRI XVI MARZO, 1",Ravanusa,084031,92029,cenbio@libero.it,www.centrobioterapico.it,0922874350,09221836536,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,420800,S01,ATTIVITA' CLINICA,POLITERAPY S.R.L.,02811360847,C/DA PADRETERNO SNC,Racalmuto,084029,92020,politerapysantalucia@libero.it,-,0922949016,0922949149,AMBULATORIO E LABORATORIO,0,0,-,2,N,2003,0,2018/01/02
190,Sicilia,Agrigento,201,420900,S01,ATTIVITA' CLINICA,CENTRO DENTISTICO DI ZARBO BALDASSARE E C. S.A.S.,02220060848,VIA BARONE BARTOLOMEO RIOLO N. 20,Naro,084026,92028,gabrielezarbo@alice.it,-,0922956444,0922956444,AMBULATORIO E LABORATORIO,0,0,-,2,N,2004,0,2018/01/02
