Anno,Codice Regione,Codice Azienda,Codice struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Denominazione struttura,Partita IVA,Indirizzo,Codice Comune,CAP,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax,Tipo struttura,Tipo struttura di ricovero,Codice struttura di ricovero,Denominazione struttura di ricovero,Mesi di funzionamento,Tipo rapporto con il S.S.N.,Titolare della convenzione,Presenza Apparecchiature,Anno apertura,Mese apertura,Anno chiusura,Mese chiusura,Giorni settimanali di apertura,Ore settimanali di apertura,Data aggiornamento
2018,190,201,411800,S01,ATTIVITA' CLINICA,AMBULATORIO DI CARDIOLOGIA DEL DOTT. ALFONSO SCIARRATTA S.A.S.,02738020847,VIA FIORENTINO N. 47,084027,92020,alfonsosciarratta@virgilio.it,,0922,961153,0922,961153,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,33,20180109
2018,190,201,411900,S01,ATTIVITA' CLINICA,DR. SCICHILONE SANDRO,01670190840,VIA NINO BIXIO N. 56,084027,92020,scisandro@yahoo.it,,0922,963631,0922,963631,AMBULATORIO E LABORATORIO,,,,12,2,1,N,1997,01,,,4,16,20180109
2018,190,201,412000,S01,ATTIVITA' CLINICA,DR. SFERRAZZA DOMENICO,00666460845,VIA TANNORELLA N.6,084027,92020,sferdom@virgilio.it,,320,0696290,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,1997,01,,,5,30,20180109
2018,190,201,412100,S03,ATTIVITA' DI LABORATORIO,LAB. AN. CHIMICO CLINICHE 'CHECK UP' DI MARIA SORTINO & C S.N.C.,02216620845,CORSO ODIERNA N. 445,084027,92020,checkup.sortino@libero.it,,0922,963725,0922,963725,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180109
2018,190,201,412200,S01,ATTIVITA' CLINICA,DIAGNOSTICA CARDIOVASCOLARE DOTT. BOSCHETTI & C. S.A.S.,02394470849,VIA DELLO SPORT N. 2/E,084028,92014,B.BOSCHETTI@ALICE.IT,,0922,633007,0922,33114,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,45,20180102
2018,190,201,412300,S03,ATTIVITA' DI LABORATORIO,CENTRO MEDICO DIAGNOSTICO EMPEDOCLE S.R.L.,00322900846,VIA XXIV MAGGIO N. 3,084028,92014,giuseppetagliari@alice.it,,0922,637562,0922,634557,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,29,20180102
2018,190,201,412400,S01,ATTIVITA' CLINICA,STUDIO O.R.L. DI LOMBARDO GIUSEPPE & C. S.A.S.,02439470846,VIA GARIBALDI N. 207/211,084028,92014,giulombardo@alice.it,,0922,635999,0922,635999,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,5,30,20180102
2018,190,201,412500,S03,ATTIVITA' DI LABORATORIO,ANAL.CLINICHE DOTT. PAOLA MALATO S.R.L.,02450020843,SALITA CHIESA N. 20,084028,92014,analisimalato@virgilio.it,,0922,637584,0922,637584,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,22,20180102
2018,190,201,412700,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DI ZICARI GIUSEPPE S.N.C.,02222350841,"VIA DELLO SPORT, N. 2/E",084028,92014,zicagv@libero.it,,0922,632738,0922,632738,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,6,30,20180102
2018,190,201,412800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,STUDIO RADIOLOGICO BOSCO S.R.L.,02634800847,VIA FILIPPO VILLA N. 1,084029,92020,rxbosco@gmail.com,,0922,948082,0922,948082,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,32,20180118
2018,190,201,412900,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE D.SSA MARSALA ASSUNTA S.A.S.,02546000841,"VIA ANNARATONE, N. 4",084029,92020,assunta.marsala@live.it,,0922,948081,0922,942419,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,35,20180102
2018,190,201,413000,S03,ATTIVITA' DI LABORATORIO,LAB.ANALISI DOTT.SSA PEDALINO VINCENZA & C. S.A.S.,02257860847,"VIA GIUSTI, N. 36",084029,92020,gaetano.geraci@tin.it,,0922,942450,0922,942450,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180118
2018,190,201,413100,S01,ATTIVITA' CLINICA,STUDIO MEDICO CARDELLA DOMENICO & C. S.A.S.,02441100845,"VIA F/1 ,2",084030,92015,CARDELLA.DOMENICO@VIRGILIO.IT,,0922,471252,0922,473231,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,6,36,20180102
2018,190,201,413200,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI SALUS S.R.L.,00324170844,VIA MAGGIORE CRAPANZANO N. 26,084030,92015,laboratoriosalus@gmail.com,,0922,39409,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180102
2018,190,201,413300,S01,ATTIVITA' CLINICA,CENTRO VOJTA S.R.L.,01686330844,C/DA BUAGIMI S.S.118,084030,92015,CENTROVOJTASRL@ALICE.IT,,0922,471880,0922,471880,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,6,40,20180102
2018,190,201,413400,S01,ATTIVITA' CLINICA,STUDIO ODONTOSTOMATOLOGICO S.A.S. DEL DOTT. SALVATORE IMBORDINO & C.,02607260847,PIAZZETTA CESARE SESSA N. 4,084030,92015,salvatoreimbordino@virgilio.it,,0922,39977,0922,39977,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,5,31,20180102
2018,190,201,413500,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE E BIOLOGICHE DOTT.SSE RANDISI FILOMENA E CACIOPPO MARIA S.R.L.,02156880847,VIA PORTA AGRIGENTO N. 129,084030,92015,maria.gacioppo@libero.it,,0922,472383,0922,472383,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,20,20180102
2018,190,201,413600,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO VECCHIO ANTONIO ORALSAN S.A.S.,02601940840,VIA ROMA N. 89,084030,92015,drvecchio@tekadental.it,,0922,471493,0922,471493,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,413700,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI CLINICHE GUCCIONE S.R.L.,02468590845,VIA FRANCIA N. 4,084011,92024,GUCCIONELAB@LIBERO.IT,,0922,854931,0922,854931,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1977,01,,,5,40,20180102
2018,190,201,413800,S01,ATTIVITA' CLINICA,AMBULATORIO DERMATOLOGIA DR. LENTINI ANGELO,01370050849,"CORSO G. GARIBALDI, N. 237",084031,92029,a.lentini1@virgilio.it,,0922,876213,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,1997,01,,,5,10,20180118
2018,190,201,413900,S03,ATTIVITA' DI LABORATORIO,POLIMEDICA S.R.L.,02277690844,"VIA LINCOLN, N. 74",084031,92029,polimedica@teletu.it,,0922,880989,0922,880989,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,38,20180102
2018,190,201,414000,S03,ATTIVITA' DI LABORATORIO,LAB.AN.CLIN.NOTO SANTA & C. S.N.C.,00587250846,"VIA MATTEOTTI , N. 16",084031,92029,pompeociotta@alice.it,,0922,857711,0922,857711,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180118
2018,190,201,414100,S03,ATTIVITA' DI LABORATORIO,LAB.ANAL.CLINICHE DOTT. MARIO VELLA S.A.S.,02208520847,"CORSO GARIBALDI, 234",084031,92029,vellama@tin.it,,0922,876642,0922,876642,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180118
2018,190,201,414300,S01,ATTIVITA' CLINICA,DENTAL CENTER S.A.S. DI CELAURO LORENZO,02393680844,VIA ARNO N. 6,084032,92010,lorenzocelauro@libero.it,,0922,1802605,0922,1802605,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,25,20180102
2018,190,201,414400,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE SAIEVA DELLA DOTT. SSA IMPIDUGLIA VALENTINA S.A.S.,02262620848,VIA AUTONOMIA SICILIANA,084032,92010,savanna.1975@libero.it,,0922,814290,0922,814290,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,26,20180102
2018,190,201,414500,S03,ATTIVITA' DI LABORATORIO,LAB. ANAL. CLINICHE BIOL. DEL DOTT. SEBASTIANO ARMENIO S.N.C.,02098690841,"CORSO UMBERTO, N. 82",084033,92016,LABANALISIARMENIO@LIBERO.IT,,0925,62966,0925,62966,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,414600,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DR. EMANUELE DALLI CARDILLO & C. S.A.S.,02282390844,"VIA CHIARENZA, N. 20",084033,92016,E.DALLICARDILLO@PEC.IT,,0925,62853,0925,62853,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,415000,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,S.A.R. STUDIO ASSOCIATO RADIOLOGICO D.RI SAMARITANO DE FILIPPI,00683270847,"VIA GUASTELLA , 11",084033,92016,S.A.R.SAMARITANODEFILIPPI@GMAIL.COM,,0925,61658,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180102
2018,190,201,415200,S01,ATTIVITA' CLINICA,DOTT. TAMBURELLO CALOGERO,01443590847,"VIA GARIBALDI, N, 2/F",084033,92016,calogerotamburello@virgilio.it,,0925,546005,0925,546005,AMBULATORIO E LABORATORIO,,,,12,2,1,N,1997,01,,,5,32,20180102
2018,190,201,415300,S03,ATTIVITA' DI LABORATORIO,CENTRO BIOS S.R.L.,02091300844,VIA GARIBALDI N. 2/I,084033,92016,centrobiossrl@tiscali.it,,0925,62897,0925,62897,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2012,05,,,5,35,20180102
2018,190,201,415500,S03,ATTIVITA' DI LABORATORIO,LABORATORIO DI ANALISI SUTERA & SCIAME' S.R.L.,02399140843,"VIA S. ANTONINO, N. 1",084034,92017,laboratorio.ss@alice.it,,0925,942270,0925,942270,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,2018,05,5,30,20190118
2018,190,201,415600,S03,ATTIVITA' DI LABORATORIO,LAB. ANALISI CL. MESSINA DI SCIME' ALDA S.A.S,00578990848,"VIA G. MATTEOTTI, 19",084035,92020,LABANALISICLINICHE@ALICE.IT,,0922,910995,0922,910995,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,25,20180102
2018,190,201,415800,S01,ATTIVITA' CLINICA,RUNFOLA ANGELO,01779390846,VIA DEI GERANI .4,084036,92020,angelorunfola51@libero.it,,0922,900507,,,AMBULATORIO E LABORATORIO,,,,12,2,1,S,1997,01,,,3,12,20180116
2018,190,201,415900,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE E BIOLOGICHE S.R.L.,02156870848,CORSO UMBERTO I N. 454/456,084037,92020,studiolalfo@libero.it,,0922,470147,0922,470147,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,20,20180102
2018,190,201,416000,S03,ATTIVITA' DI LABORATORIO,ANALITIKON S.N.C.,00580960847,VIA MANTEGNA N. 41,084038,92018,analitikon81@gmail.com,,0925,31247,0925,31247,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,416100,S03,ATTIVITA' DI LABORATORIO,ANALISI CLINICHE DI MARIA S.N.C. DI GIULIA SCAGLIONE & C.,00613090844,VIA COLLEGIO N. 87,084014,92011,giulia.scaglione@biologo.onb.it,,0922,849566,0922,849566,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2012,05,,,4,20,20180102
2018,190,201,416300,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI DR PIAZZA - CIACCIO & C S.N.C.,00313180846,PIAZZA DON LUIGI STURZO N. 6,084041,92019,piazza.ciaccio@libero.it,,0925,25274,0925,25274,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,416400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO MEDICINA E RADIOLOGIA S.R.L.,00605180843,VIA OVIDIO N. 14,084041,92019,PALAZZOTTOMARCELLO@LIBERO.IT,,0925,21427,0925,21427,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,416600,S03,ATTIVITA' DI LABORATORIO,CENTRO POLIDIAGNOSTICO SACCENSE S.R.L.,00609670849,"VIA G.LICATA, N. 268",084041,92019,CENTROPOLISCIACCA@TISCALI.IT,,0925,27533,0925,27533,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,29,20180102
2018,190,201,416700,S01,ATTIVITA' CLINICA,CENTRO RADIOLOGIA DIAGNOSTICA DI TAGLIAVIA DR. FRANCESCO & C. S.R.L.,00279120844,VIA VERONA N. 7,084041,92019,centro.radiologiasrl@gmail.com,,0925,24644,0925,86274,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,6,40,20180102
2018,190,201,416700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO RADIOLOGIA DIAGNOSTICA DI TAGLIAVIA DR. FRANCESCO & C. S.R.L.,00279120844,VIA VERONA N. 7,084041,92019,centro.radiologiasrl@gmail.com,,0925,24644,0925,86274,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,6,40,20180102
2018,190,201,416800,S01,ATTIVITA' CLINICA,DIAVERUM ITALIA S.R.L.,02243300361,VIA EINAUDI ANGOLO VIA SEGNI SNC,084041,92019,diaverum@pec.it,WWW.DIAVERUM.COM,0925,26422,0925,26422,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,1997,01,,,6,54,20180102
2018,190,201,416900,S01,ATTIVITA' CLINICA,CENTRO DI ODONTOIATRIA E PROTESI DENTARIE DEL DOTT. GIUSEPPE DI MARIA S.A.S.,02632500845,VIA DELLE GARNETTE N. 12,084041,92019,dott.giuseppedimaria@virgilio.it,,0925,28194,0925,28194,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,4,30,20180102
2018,190,201,417000,S01,ATTIVITA' CLINICA,CENTRO DI ORTOPEDIA E FISIOTERAPIA DEL DR. PROF. MANGIARACINA AGOSTINO S.R.L.,02208700845,VIA MADONNA DELLA ROCCA N. 18/20,084041,92019,mangiaracinaagostino@gmail.com,,0925,26477,0925,26477,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,5,20,20180102
2018,190,201,417100,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO DEL DOTT. FERRARA ANTONINO S.A.S.,02508300841,PIAZZA CARMINE N. 9,084041,92019,studiodentisticoferrara@gmail.com,,0925,21249,0925,21249,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180102
2018,190,201,417400,S03,ATTIVITA' DI LABORATORIO,DI NATALE GAETANO,00597690841,VIA PIETRO GERARDI N. 116,084041,92019,tanodinatale@alice.it,,0925,26072,0925,26072,AMBULATORIO E LABORATORIO,,,,12,2,4,S,1997,01,,,5,40,20180102
2018,190,201,417500,S01,ATTIVITA' CLINICA,PEGASO -CENTRO DI FISIOT. ED ORTOPEDIA BASILE DI BASILE GASPARE & C. S.A.S.,02310260845,VIA FRATELLI BELLANCA N. 15,084041,92019,gasparebasile@alice.it,,0925,21407,0925,21407,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,5,40,20180102
2018,190,201,417700,S03,ATTIVITA' DI LABORATORIO,LAB. AN. CATANIA IGNAZIO & C. S.N.C.,02297540847,CORSO TOMMASO FAZELLO N. 45,084041,92019,info@idrolabor.it,,0925,25336,0925,25336,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,35,20180102
2018,190,201,417900,S03,ATTIVITA' DI LABORATORIO,CENTRO ANALISI BIOSALUS S.N.C. DI BOLLARA GIUSEPPINA E COGNATA CATERINA,02144580848,VIA CAPPUCCINI N.145,084041,92019,lab.silo@libero.it,,0925,26770,0925,26770,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180102
2018,190,201,418000,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE D.SSA NUZZO ANNA MARIA & C. S.N.C.,02102260847,VIA LANZA N. 31,084041,92019,LABORATORIONUZZO@GMAIL.COM,,0925,84864,0925,84864,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2011,04,,,5,28,20180102
2018,190,201,418200,S01,ATTIVITA' CLINICA,CENTRO DI EDUCAZIONE PSICOMOTORIA S.R.L.,02110730849,VIA MODIGLIANI N. 45,084041,92019,CEPSCIACCA@PEC.IT,,0925,24383,0925,24383,AMBULATORIO E LABORATORIO,,,,12,2,2,N,1997,01,,,5,40,20180102
2018,190,201,418300,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,S.A.R. STUDIO ASSOCIATO RADIOLOGICO DOTT. SAMARITANO DE FILIPPI,00683270847,VIA RAVASIO N. 18,084041,92019,samaritanodefilippi@pec.it,,0925,25305,0925,25305,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,30,20180102
2018,190,201,418400,S01,ATTIVITA' CLINICA,SAMPERISI GIUSEPPA,00682600846,VIA MAZZINI N. 16/A,084042,92010,samperisi.giuseppa@libero.it,,0922,817538,0922,815609,AMBULATORIO E LABORATORIO,,,,12,2,1,N,1997,01,,,5,35,20180102
2018,190,201,418500,S03,ATTIVITA' DI LABORATORIO,LABORATORIO ANALISI CLINICHE STALTERI ANTONELLA & C S.N.C.,02085420848,VIA G. SIRACUSA N. 22,084042,92010,antonellastalteri@alice.it,,0922,815122,0922,815122,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,33,20180102
2018,190,201,418600,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,DR.RENDA -RISONANZA MAGNETICA - RADIOLOGIA MEDICA - S.R.L.,02136020845,VIA IMERA N. 149,084001,92100,STUDIORENDASRL@GMAIL.COM,,0922,23601,0922,503112,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,60,20180102
2018,190,201,418800,S01,ATTIVITA' CLINICA,CENTRO POLIDIAGNOSTICO S.R.L.,01702450840,"VIA CALABRIA, N. 23",084011,92024,cenpolis@libero.it,,0922,831450,0922,730536,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,418800,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO POLIDIAGNOSTICO S.R.L.,01702450840,"VIA CALABRIA, N. 23",084011,92024,cenpolis@libero.it,,0922,831450,0922,730536,AMBULATORIO E LABORATORIO,,,,12,2,2,S,1997,01,,,5,40,20180102
2018,190,201,418900,S01,ATTIVITA' CLINICA,CENTRO FISIOMON S.A.S.,02124730843,VIA COMANDANTE POWER N. 2,084025,92010,centrofisiomon@tiscali.it,,0925,39160,0925,39160,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,30,20180102
2018,190,201,419000,S01,ATTIVITA' CLINICA,ERSEMA S.R.L.,02660120847,VIA VETRAI N. 7 - 9,084033,92016,ersema.leone@libero.it,,0925,440750,0925,440750,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,20,20180102
2018,190,201,419100,S01,ATTIVITA' CLINICA,LUX S.R.L. - UNIPERSONALE,06053850829,VIA ANTONIO GRAMSCI N. 18/A,084034,92017,luxsrlsambuca@gmail.com,,0925,943115,0925,943115,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,40,20180102
2018,190,201,419200,S01,ATTIVITA' CLINICA,BIOS MEDIC S.R.L.,06121920828,VIA NUOVO CENTRO URBANO COMPARTO 56 LOTTO 10 - 11,084038,92018,BIOSMEDIC@GMAIL.COM,WWW.DIALISIBIOSMEDIC.IT,0925,33447,0925,33447,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2003,01,,,6,36,20180102
2018,190,201,419300,S01,ATTIVITA' CLINICA,MEDICINA FISICA E RIABILITATIVA LEONE S.R.L.,02635730845,COMPARTO 206 LOTTI 6 - 7,084038,92018,MEDICINAFISICASRL@TISCALI.IT,,0925,32297,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,20,20180102
2018,190,201,419500,S01,ATTIVITA' CLINICA,CACIOPPO DOTT. SERGIO & C. S.A.S.,02431740840,PIAZZA VITTORIO EMANUELE N. 11,084023,92013,ST.CACIOPPO@ALICE.IT,,0925,71155,0925,71155,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,5,20,20180102
2018,190,201,419600,S01,ATTIVITA' CLINICA,CENTRO MEDICO DENTISTICO DI FALZONE SALVATORE & C. S.A.S.,02281010849,VIA CANNAROZZO N. 10,084021,92027,falzonetoto@libero.it,,0922,773041,0922,773041,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2004,05,,,3,20,20180102
2018,190,201,419700,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO POLIDIAGNOSTICO NUCERA S.R.L,01936650843,VIA PIRANDELLO N. 24,084027,92020,nucera.cg@gmail.com,,0922,963232,0922,963232,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2004,05,,,5,30,20180109
2018,190,201,419900,S01,ATTIVITA' CLINICA,CENTRO DIALISI S.GIOVANNI S.R.L.,03036430878,VIA GELA N. 219,084021,92027,centrodialisi1@tiscali.it,,0922,802165,0922,805608,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2003,01,,,6,72,20180102
2018,190,201,420100,S01,ATTIVITA' CLINICA,RIZZUTO GIUSEPPA,01440180840,VIA J. PALACH N. 31/A,084012,92025,pina.rizzuto@alice.it,,328,7306146,,,AMBULATORIO E LABORATORIO,,,,12,2,1,N,2004,05,,,4,12,20180102
2018,190,201,420200,S01,ATTIVITA' CLINICA,FISIOTER S.R.L,04666070828,VIA ENNA N. 46,084036,92020,FISIOTER.FKT@GMAIL.COM,,0922,902926,0922,902926,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,5,35,20180116
2018,190,201,420400,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,CENTRO DI RADIOLOGIA MEDICA S.R.L.,02385520842,VIA M. AMARI N. 2 H,084036,92020,v.piazza@cdrm.it,info@cdrm.it,0922,904588,0922,904588,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,6,40,20180102
2018,190,201,420500,S01,ATTIVITA' CLINICA,POLO FISIOKINESITERAPICO 'ALU'' S.R.L.,02240070843,VIA BARONE LOMBARDO N. 64/66,084011,92024,POLOFKT@LIBERO.IT,,0922,831180,0922,831180,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,37,20180102
2018,190,201,420600,S01,ATTIVITA' CLINICA,CENTRO MEDICO DI FISIOTERAPIA E RIABILITAZIONE ' SAN CALOGERO ' DI LISINICCHIA VINCENZA,02811930847,VIA VITTIME DEL TERRORISMO N. 1/B,084026,92028,fktsancalogero@virgilio.it,,0922,953413,0922,821277,AMBULATORIO E LABORATORIO,,,,12,2,4,N,2003,01,,,5,40,20180102
2018,190,201,420700,S01,ATTIVITA' CLINICA,CENTRO BIOTERAPICO S.R.L.,02216150843,"VIA MARTIRI XVI MARZO, 1",084031,92029,cenbio@libero.it,WWW.CENTROBIOTERAPICO.IT,0922,874350,0922,1836536,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,40,20180102
2018,190,201,420800,S01,ATTIVITA' CLINICA,POLITERAPY S.R.L.,02811360847,C/DA PADRETERNO SNC,084029,92020,POLITERAPYSANTALUCIA@LIBERO.IT,,0922,949016,0922,949149,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,40,20180102
2018,190,201,420900,S01,ATTIVITA' CLINICA,CENTRO DENTISTICO DI ZARBO BALDASSARE E C. S.A.S.,02220060848,VIA BARONE BARTOLOMEO RIOLO N. 20,084026,92028,GABRIELEZARBO@ALICE.IT,,0922,956444,0922,956444,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2004,05,,,5,20,20180102
2018,190,201,421100,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DR. TAIBI CALOGERO & C. S.A.S.,02400350845,"VIA GARIBALDI, 68",084029,92020,dott.ctaibi@libero.it,,0922,948931,0922,948931,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,3,18,20180102
2018,190,201,421200,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DOTT.SSA DI VITA EMANUELA S.A.S.,02515370845,"VIA GARIBALDI, N. 21",084029,92020,ambulatoriodivitasas@pec.it,,0922,942747,0922,942747,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,5,18,20180102
2018,190,201,421300,S01,ATTIVITA' CLINICA,DOTT. AGNELLO ANTONIO S.A.S.,02449650841,"VICOLO VERDI, N. 10",084018,92020,antonioagnello177@hotmail.com,,0922,944794,0922,944794,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,5,26,20180102
2018,190,201,421400,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO NOBILE DI NOBILE NOEMI & C. S.N.C.,02401340845,VIA BARONE LA LOMIA N. 35,084010,92023,rocconobile 57@libero.it,,320,878498,,,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,4,21,20180118
2018,190,201,421500,S01,ATTIVITA' CLINICA,STUDIO DENTISTICO D.SSA CIRAOLO CALOGERA & C. S.A.S.,02460280841,"VIALE DELLA VITTORIA, 157",084018,92020,studiodentisticociraolo4@gmail.com,,0922,945625,0922,945625,AMBULATORIO E LABORATORIO,,,,12,2,2,S,2003,01,,,3,15,20180102
2018,190,201,421600,S01,ATTIVITA' CLINICA,AMBULATORIO MEDICO ODONTOIATRICO DR. LUIGI BURRUANO,00351610845,"VIALE HAMILTON, N. 23",084029,92020,kocalos@libero.it,,0922,941764,0922,941764,AMBULATORIO E LABORATORIO,,,,12,2,1,S,2003,01,,,4,32,20180102
2018,190,201,421700,S01,ATTIVITA' CLINICA,AMBULATORIO ODONTOIATRICO DEL DR.CASTRONOVO ROSARIO & C. S.A.S.,02458370844,"VIA EDISON, N. 2",084010,92023,ROSARIOCASTRONOVO@LIVE.IT,,0922,870214,0922,870214,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,6,24,20180102
2018,190,201,421800,S01,ATTIVITA' CLINICA,DOTT. ANTONIO SCIUME' & C. S.A.S.,02428800847,"CORSO GARIBALDI, N. 46",084018,92020,antoniosciume67@gmail.com,,0922,944740,,,AMBULATORIO E LABORATORIO,,,,12,2,2,N,2003,01,,,3,18,20180102
2018,190,201,421900,S01,ATTIVITA' CLINICA,STUDIO MEDICO DI NEFROLOGIA E DIALISI S.R.L.,02245440843,C/DA GIARRA,084011,92024,DIALISICANICATTI@PEC.IT,,0922,859170,0922,859170,ALTRO TIPO DI STRUTTURA TERRITORIALE,,,,12,2,2,S,2003,01,,,6,48,20180102
